Day,Month,Hour,Minute,Class
21,10,22,20,HIGH
21,10,22,30,HIGH
21,10,22,40,HIGH
21,10,22,50,HIGH
21,10,23,0,HIGH
21,10,23,10,HIGH
21,10,23,20,HIGH
21,10,23,30,HIGH
21,10,23,40,HIGH
21,10,23,50,HIGH
22,10,0,0,HIGH
22,10,0,10,HIGH
22,10,0,20,HIGH
22,10,0,30,HIGH
22,10,0,40,HIGH
22,10,0,50,HIGH
22,10,1,0,HIGH
22,10,1,10,HIGH
22,10,1,20,HIGH
22,10,1,30,HIGH
22,10,1,40,HIGH
22,10,1,50,HIGH
22,10,2,0,HIGH
22,10,2,10,HIGH
22,10,2,20,HIGH
22,10,2,30,HIGH
22,10,2,40,HIGH
22,10,2,50,HIGH
22,10,3,0,HIGH
22,10,3,10,HIGH
22,10,3,20,HIGH
22,10,3,30,HIGH
22,10,3,40,HIGH
22,10,3,50,HIGH
22,10,4,0,HIGH
22,10,4,10,HIGH
22,10,4,20,HIGH
22,10,4,30,HIGH
22,10,4,40,HIGH
22,10,4,50,HIGH
22,10,5,0,HIGH
22,10,5,10,HIGH
22,10,5,20,HIGH
22,10,5,30,HIGH
22,10,5,40,HIGH
22,10,5,50,HIGH
22,10,6,0,HIGH
22,10,6,10,HIGH
22,10,6,20,HIGH
22,10,6,30,HIGH
22,10,6,40,HIGH
22,10,6,50,HIGH
22,10,7,0,HIGH
22,10,7,10,HIGH
22,10,7,20,HIGH
22,10,7,30,HIGH
22,10,7,40,HIGH
22,10,7,50,HIGH
22,10,8,0,HIGH
22,10,8,10,HIGH
22,10,8,20,HIGH
22,10,8,30,HIGH
22,10,8,40,HIGH
22,10,8,50,NORMAL
22,10,9,0,HIGH
22,10,9,10,NORMAL
22,10,9,20,NORMAL
22,10,9,30,HIGH
22,10,9,40,HIGH
22,10,9,50,HIGH
22,10,10,0,HIGH
22,10,10,10,HIGH
22,10,10,20,HIGH
22,10,10,30,HIGH
22,10,10,40,HIGH
22,10,10,50,HIGH
22,10,11,0,HIGH
22,10,11,10,HIGH
22,10,11,20,HIGH
22,10,11,30,HIGH
22,10,11,40,HIGH
22,10,11,50,HIGH
22,10,12,0,HIGH
22,10,12,10,HIGH
22,10,12,20,HIGH
22,10,12,30,HIGH
22,10,12,40,HIGH
22,10,12,50,HIGH
22,10,13,0,HIGH
22,10,13,10,HIGH
22,10,13,20,HIGH
22,10,13,30,HIGH
22,10,13,40,HIGH
22,10,13,50,HIGH
22,10,14,0,HIGH
22,10,14,10,HIGH
22,10,14,20,HIGH
22,10,14,30,HIGH
22,10,14,40,HIGH
22,10,14,50,HIGH
22,10,15,0,HIGH
22,10,15,10,HIGH
22,10,15,20,HIGH
22,10,15,30,HIGH
22,10,15,40,HIGH
22,10,15,50,HIGH
22,10,16,0,HIGH
22,10,16,10,NORMAL
22,10,16,20,HIGH
22,10,16,30,HIGH
22,10,16,40,NORMAL
22,10,16,50,NORMAL
22,10,17,0,NORMAL
22,10,17,10,NORMAL
22,10,17,20,NORMAL
22,10,17,30,NORMAL
22,10,17,40,NORMAL
22,10,17,50,NORMAL
22,10,18,0,NORMAL
22,10,18,10,NORMAL
22,10,18,20,NORMAL
22,10,18,30,NORMAL
22,10,18,40,NORMAL
22,10,18,50,NORMAL
22,10,19,0,NORMAL
22,10,19,10,LOW
22,10,19,20,LOW
22,10,19,30,NORMAL
22,10,19,40,NORMAL
22,10,19,50,NORMAL
22,10,20,0,NORMAL
22,10,20,10,NORMAL
22,10,20,20,NORMAL
22,10,20,30,NORMAL
22,10,20,40,NORMAL
22,10,20,50,NORMAL
22,10,21,0,NORMAL
22,10,21,10,NORMAL
22,10,21,20,NORMAL
22,10,21,30,HIGH
22,10,21,40,NORMAL
22,10,21,50,HIGH
22,10,22,0,HIGH
22,10,22,10,HIGH
22,10,22,20,HIGH
22,10,22,30,HIGH
22,10,22,40,HIGH
22,10,22,50,HIGH
22,10,23,0,HIGH
22,10,23,10,HIGH
22,10,23,20,HIGH
22,10,23,30,HIGH
22,10,23,40,HIGH
22,10,23,50,HIGH
23,10,0,0,HIGH
23,10,0,10,HIGH
23,10,0,20,HIGH
23,10,0,30,HIGH
23,10,0,40,HIGH
23,10,0,50,HIGH
23,10,1,0,HIGH
23,10,1,10,HIGH
23,10,1,20,HIGH
23,10,1,30,HIGH
23,10,1,40,HIGH
23,10,1,50,HIGH
23,10,2,0,HIGH
23,10,2,10,HIGH
23,10,2,20,HIGH
23,10,2,30,HIGH
23,10,2,40,HIGH
23,10,2,50,HIGH
23,10,3,0,HIGH
23,10,3,10,HIGH
23,10,3,20,HIGH
23,10,3,30,HIGH
23,10,3,40,HIGH
23,10,3,50,HIGH
23,10,4,0,HIGH
23,10,4,10,HIGH
23,10,4,20,HIGH
23,10,4,30,HIGH
23,10,4,40,HIGH
23,10,4,50,HIGH
23,10,5,0,HIGH
23,10,5,10,HIGH
23,10,5,20,HIGH
23,10,5,30,HIGH
23,10,5,40,HIGH
23,10,5,50,HIGH
23,10,6,0,HIGH
23,10,6,10,HIGH
23,10,6,20,HIGH
23,10,6,30,HIGH
23,10,6,40,HIGH
23,10,6,50,HIGH
23,10,7,0,HIGH
23,10,7,10,HIGH
23,10,7,20,HIGH
23,10,7,30,HIGH
23,10,7,40,HIGH
23,10,7,50,HIGH
23,10,8,0,HIGH
23,10,8,10,HIGH
23,10,8,20,HIGH
23,10,8,30,HIGH
23,10,8,40,HIGH
23,10,8,50,HIGH
23,10,9,0,HIGH
23,10,9,10,HIGH
23,10,9,20,HIGH
23,10,9,30,HIGH
23,10,9,40,HIGH
23,10,9,50,HIGH
23,10,10,0,HIGH
23,10,10,10,HIGH
23,10,10,20,HIGH
23,10,10,30,HIGH
23,10,10,40,HIGH
23,10,10,50,HIGH
23,10,11,0,HIGH
23,10,11,10,HIGH
23,10,11,20,HIGH
23,10,11,30,HIGH
23,10,11,40,HIGH
23,10,11,50,HIGH
23,10,12,0,NORMAL
23,10,12,10,NORMAL
23,10,12,20,NORMAL
23,10,12,30,NORMAL
23,10,12,40,NORMAL
23,10,12,50,NORMAL
23,10,13,0,NORMAL
23,10,13,10,NORMAL
23,10,13,20,NORMAL
23,10,13,30,NORMAL
23,10,13,40,NORMAL
23,10,13,50,NORMAL
23,10,14,0,NORMAL
23,10,14,10,HIGH
23,10,14,20,HIGH
23,10,14,30,HIGH
23,10,14,40,HIGH
23,10,14,50,HIGH
23,10,15,0,HIGH
23,10,15,10,HIGH
23,10,15,20,HIGH
23,10,15,30,HIGH
23,10,15,40,HIGH
23,10,15,50,HIGH
23,10,16,0,HIGH
23,10,16,10,HIGH
23,10,16,20,HIGH
23,10,16,30,HIGH
23,10,16,40,NORMAL
23,10,16,50,HIGH
23,10,17,0,NORMAL
23,10,17,10,NORMAL
23,10,17,20,NORMAL
23,10,17,30,NORMAL
23,10,17,40,NORMAL
23,10,17,50,NORMAL
23,10,18,0,NORMAL
23,10,18,10,NORMAL
23,10,18,20,NORMAL
23,10,18,30,NORMAL
23,10,18,40,NORMAL
23,10,18,50,NORMAL
23,10,19,0,NORMAL
23,10,19,10,NORMAL
23,10,19,20,NORMAL
23,10,19,30,NORMAL
23,10,19,40,NORMAL
23,10,19,50,NORMAL
23,10,20,0,NORMAL
23,10,20,10,NORMAL
23,10,20,20,HIGH
23,10,20,30,NORMAL
23,10,20,40,HIGH
23,10,20,50,HIGH
23,10,21,0,HIGH
23,10,21,10,HIGH
23,10,21,20,HIGH
23,10,21,30,HIGH
23,10,21,40,HIGH
23,10,21,50,HIGH
23,10,22,0,HIGH
23,10,22,10,HIGH
23,10,22,20,HIGH
23,10,22,30,HIGH
23,10,22,40,HIGH
23,10,22,50,HIGH
23,10,23,0,HIGH
23,10,23,10,HIGH
23,10,23,20,HIGH
23,10,23,30,HIGH
23,10,23,40,HIGH
23,10,23,50,HIGH
24,10,0,0,HIGH
24,10,0,10,HIGH
24,10,0,20,HIGH
24,10,0,30,HIGH
24,10,0,40,HIGH
24,10,0,50,HIGH
24,10,1,0,HIGH
24,10,1,10,HIGH
24,10,1,20,HIGH
24,10,1,30,HIGH
24,10,1,40,HIGH
24,10,1,50,HIGH
24,10,2,0,HIGH
24,10,2,10,HIGH
24,10,2,20,HIGH
24,10,2,30,HIGH
24,10,2,40,HIGH
24,10,2,50,HIGH
24,10,3,0,HIGH
24,10,3,10,HIGH
24,10,3,20,HIGH
24,10,3,30,HIGH
24,10,3,40,HIGH
24,10,3,50,HIGH
24,10,4,0,HIGH
24,10,4,10,HIGH
24,10,4,20,HIGH
24,10,4,30,HIGH
24,10,4,40,HIGH
24,10,4,50,HIGH
24,10,5,0,HIGH
24,10,5,10,HIGH
24,10,5,20,HIGH
24,10,5,30,HIGH
24,10,5,40,HIGH
24,10,5,50,HIGH
24,10,6,0,HIGH
24,10,6,10,HIGH
24,10,6,20,HIGH
24,10,6,30,HIGH
24,10,6,40,HIGH
24,10,6,50,HIGH
24,10,7,0,HIGH
24,10,7,10,HIGH
24,10,7,20,HIGH
24,10,7,30,HIGH
24,10,7,40,HIGH
24,10,7,50,HIGH
24,10,8,0,HIGH
24,10,8,10,HIGH
24,10,8,20,HIGH
24,10,8,30,HIGH
24,10,8,40,HIGH
24,10,8,50,HIGH
24,10,9,0,HIGH
24,10,9,10,HIGH
24,10,9,20,HIGH
24,10,9,30,HIGH
24,10,9,40,HIGH
24,10,9,50,HIGH
24,10,10,0,HIGH
24,10,10,10,HIGH
24,10,10,20,HIGH
24,10,10,30,HIGH
24,10,10,40,HIGH
24,10,10,50,HIGH
24,10,11,0,HIGH
24,10,11,10,NORMAL
24,10,11,20,HIGH
24,10,11,30,HIGH
24,10,11,40,HIGH
24,10,11,50,HIGH
24,10,12,0,HIGH
24,10,12,10,HIGH
24,10,12,20,NORMAL
24,10,12,30,NORMAL
24,10,12,40,NORMAL
24,10,12,50,NORMAL
24,10,13,0,NORMAL
24,10,13,10,NORMAL
24,10,13,20,NORMAL
24,10,13,30,HIGH
24,10,13,40,NORMAL
24,10,13,50,HIGH
24,10,14,0,HIGH
24,10,14,10,HIGH
24,10,14,20,HIGH
24,10,14,30,HIGH
24,10,14,40,HIGH
24,10,14,50,HIGH
24,10,15,0,HIGH
24,10,15,10,HIGH
24,10,15,20,HIGH
24,10,15,30,HIGH
24,10,15,40,HIGH
24,10,15,50,HIGH
24,10,16,0,HIGH
24,10,16,10,HIGH
24,10,16,20,HIGH
24,10,16,30,HIGH
24,10,16,40,HIGH
24,10,16,50,HIGH
24,10,17,0,HIGH
24,10,17,10,HIGH
24,10,17,20,HIGH
24,10,17,30,HIGH
24,10,17,40,HIGH
24,10,17,50,NORMAL
24,10,18,0,NORMAL
24,10,18,10,NORMAL
24,10,18,20,NORMAL
24,10,18,30,NORMAL
24,10,18,40,NORMAL
24,10,18,50,NORMAL
24,10,19,0,NORMAL
24,10,19,10,NORMAL
24,10,19,20,NORMAL
24,10,19,30,NORMAL
24,10,19,40,NORMAL
24,10,19,50,NORMAL
24,10,20,0,NORMAL
24,10,20,10,NORMAL
24,10,20,20,NORMAL
24,10,20,30,NORMAL
24,10,20,40,NORMAL
24,10,20,50,NORMAL
24,10,21,0,HIGH
24,10,21,10,HIGH
24,10,21,20,HIGH
24,10,21,30,HIGH
24,10,21,40,HIGH
24,10,21,50,HIGH
24,10,22,0,HIGH
24,10,22,10,HIGH
24,10,22,20,HIGH
24,10,22,30,HIGH
24,10,22,40,HIGH
24,10,22,50,HIGH
24,10,23,0,HIGH
24,10,23,10,HIGH
24,10,23,20,HIGH
24,10,23,30,HIGH
24,10,23,40,HIGH
24,10,23,50,HIGH
25,10,0,0,HIGH
25,10,0,10,HIGH
25,10,0,20,HIGH
25,10,0,30,HIGH
25,10,0,40,HIGH
25,10,0,50,HIGH
25,10,1,0,HIGH
25,10,1,10,HIGH
25,10,1,20,HIGH
25,10,1,30,HIGH
25,10,1,40,HIGH
25,10,1,50,HIGH
25,10,2,0,HIGH
25,10,2,10,HIGH
25,10,2,20,HIGH
25,10,2,30,HIGH
25,10,2,40,HIGH
25,10,2,50,HIGH
25,10,3,0,HIGH
25,10,3,10,HIGH
25,10,3,20,HIGH
25,10,3,30,HIGH
25,10,3,40,HIGH
25,10,3,50,HIGH
25,10,4,0,HIGH
25,10,4,10,HIGH
25,10,4,20,HIGH
25,10,4,30,HIGH
25,10,4,40,HIGH
25,10,4,50,HIGH
25,10,5,0,HIGH
25,10,5,10,HIGH
25,10,5,20,HIGH
25,10,5,30,HIGH
25,10,5,40,HIGH
25,10,5,50,HIGH
25,10,6,0,HIGH
25,10,6,10,HIGH
25,10,6,20,HIGH
25,10,6,30,HIGH
25,10,6,40,HIGH
25,10,6,50,HIGH
25,10,7,0,HIGH
25,10,7,10,HIGH
25,10,7,20,HIGH
25,10,7,30,HIGH
25,10,7,40,HIGH
25,10,7,50,HIGH
25,10,8,0,HIGH
25,10,8,10,HIGH
25,10,8,20,HIGH
25,10,8,30,HIGH
25,10,8,40,HIGH
25,10,8,50,HIGH
25,10,9,0,HIGH
25,10,9,10,HIGH
25,10,9,20,HIGH
25,10,9,30,HIGH
25,10,9,40,HIGH
25,10,9,50,HIGH
25,10,10,0,HIGH
25,10,10,10,HIGH
25,10,10,20,HIGH
25,10,10,30,HIGH
25,10,10,40,HIGH
25,10,10,50,HIGH
25,10,11,0,HIGH
25,10,11,10,HIGH
25,10,11,20,HIGH
25,10,11,30,HIGH
25,10,11,40,HIGH
25,10,11,50,HIGH
25,10,12,0,HIGH
25,10,12,10,HIGH
25,10,12,20,HIGH
25,10,12,30,HIGH
25,10,12,40,HIGH
25,10,12,50,HIGH
25,10,13,0,HIGH
25,10,13,10,HIGH
25,10,13,20,HIGH
25,10,13,30,HIGH
25,10,13,40,HIGH
25,10,13,50,HIGH
25,10,14,0,HIGH
25,10,14,10,HIGH
25,10,14,20,HIGH
25,10,14,30,HIGH
25,10,14,40,HIGH
25,10,14,50,HIGH
25,10,15,0,HIGH
25,10,15,10,HIGH
25,10,15,20,HIGH
25,10,15,30,HIGH
25,10,15,40,HIGH
25,10,15,50,HIGH
25,10,16,0,HIGH
25,10,16,10,HIGH
25,10,16,20,HIGH
25,10,16,30,HIGH
25,10,16,40,HIGH
25,10,16,50,NORMAL
25,10,17,0,HIGH
25,10,17,10,HIGH
25,10,17,20,HIGH
25,10,17,30,HIGH
25,10,17,40,NORMAL
25,10,17,50,NORMAL
25,10,18,0,NORMAL
25,10,18,10,NORMAL
25,10,18,20,NORMAL
25,10,18,30,NORMAL
25,10,18,40,NORMAL
25,10,18,50,NORMAL
25,10,19,0,NORMAL
25,10,19,10,NORMAL
25,10,19,20,NORMAL
25,10,19,30,NORMAL
25,10,19,40,NORMAL
25,10,19,50,NORMAL
25,10,20,0,NORMAL
25,10,20,10,NORMAL
25,10,20,20,NORMAL
25,10,20,30,NORMAL
25,10,20,40,NORMAL
25,10,20,50,HIGH
25,10,21,0,NORMAL
25,10,21,10,HIGH
25,10,21,20,HIGH
25,10,21,30,HIGH
25,10,21,40,HIGH
25,10,21,50,HIGH
25,10,22,0,HIGH
25,10,22,10,HIGH
25,10,22,20,HIGH
25,10,22,30,HIGH
25,10,22,40,HIGH
25,10,22,50,HIGH
25,10,23,0,HIGH
25,10,23,10,HIGH
25,10,23,20,HIGH
25,10,23,30,HIGH
25,10,23,40,HIGH
25,10,23,50,HIGH
26,10,0,0,HIGH
26,10,0,10,HIGH
26,10,0,20,HIGH
26,10,0,30,HIGH
26,10,0,40,HIGH
26,10,0,50,HIGH
26,10,1,0,HIGH
26,10,1,10,HIGH
26,10,1,20,HIGH
26,10,1,30,HIGH
26,10,1,40,HIGH
26,10,1,50,HIGH
26,10,2,0,HIGH
26,10,2,10,HIGH
26,10,2,20,HIGH
26,10,2,30,HIGH
26,10,2,40,HIGH
26,10,2,50,HIGH
26,10,3,0,HIGH
26,10,3,10,HIGH
26,10,3,20,HIGH
26,10,3,30,HIGH
26,10,3,40,HIGH
26,10,3,50,HIGH
26,10,4,0,HIGH
26,10,4,10,HIGH
26,10,4,20,HIGH
26,10,4,30,HIGH
26,10,4,40,HIGH
26,10,4,50,HIGH
26,10,5,0,HIGH
26,10,5,10,HIGH
26,10,5,20,HIGH
26,10,5,30,HIGH
26,10,5,40,HIGH
26,10,5,50,HIGH
26,10,6,0,HIGH
26,10,6,10,HIGH
26,10,6,20,HIGH
26,10,6,30,HIGH
26,10,6,40,HIGH
26,10,6,50,HIGH
26,10,7,0,HIGH
26,10,7,10,HIGH
26,10,7,20,HIGH
26,10,7,30,HIGH
26,10,7,40,HIGH
26,10,7,50,HIGH
26,10,8,0,HIGH
26,10,8,10,HIGH
26,10,8,20,HIGH
26,10,8,30,HIGH
26,10,8,40,HIGH
26,10,8,50,HIGH
26,10,9,0,HIGH
26,10,9,10,HIGH
26,10,9,20,HIGH
26,10,9,30,HIGH
26,10,9,40,HIGH
26,10,9,50,HIGH
26,10,10,0,HIGH
26,10,10,10,HIGH
26,10,10,20,HIGH
26,10,10,30,HIGH
26,10,10,40,HIGH
26,10,10,50,HIGH
26,10,11,0,HIGH
26,10,11,10,HIGH
26,10,11,20,HIGH
26,10,11,30,HIGH
26,10,11,40,HIGH
26,10,11,50,HIGH
26,10,12,0,HIGH
26,10,12,10,HIGH
26,10,12,20,HIGH
26,10,12,30,HIGH
26,10,12,40,HIGH
26,10,12,50,HIGH
26,10,13,0,HIGH
26,10,13,10,HIGH
26,10,13,20,HIGH
26,10,13,30,HIGH
26,10,13,40,HIGH
26,10,13,50,HIGH
26,10,14,0,HIGH
26,10,14,10,HIGH
26,10,14,20,HIGH
26,10,14,30,HIGH
26,10,14,40,HIGH
26,10,14,50,HIGH
26,10,15,0,HIGH
26,10,15,10,HIGH
26,10,15,20,HIGH
26,10,15,30,HIGH
26,10,15,40,HIGH
26,10,15,50,HIGH
26,10,16,0,NORMAL
26,10,16,10,NORMAL
26,10,16,20,NORMAL
26,10,16,30,NORMAL
26,10,16,40,HIGH
26,10,16,50,NORMAL
26,10,17,0,NORMAL
26,10,17,10,NORMAL
26,10,17,20,NORMAL
26,10,17,30,NORMAL
26,10,17,40,NORMAL
26,10,17,50,NORMAL
26,10,18,0,NORMAL
26,10,18,10,NORMAL
26,10,18,20,NORMAL
26,10,18,30,NORMAL
26,10,18,40,NORMAL
26,10,18,50,NORMAL
26,10,19,0,NORMAL
26,10,19,10,NORMAL
26,10,19,20,NORMAL
26,10,19,30,NORMAL
26,10,19,40,NORMAL
26,10,19,50,NORMAL
26,10,20,0,NORMAL
26,10,20,10,NORMAL
26,10,20,20,NORMAL
26,10,20,30,NORMAL
26,10,20,40,NORMAL
26,10,20,50,NORMAL
26,10,21,0,NORMAL
26,10,21,10,NORMAL
26,10,21,20,NORMAL
26,10,21,30,HIGH
26,10,21,40,HIGH
26,10,21,50,HIGH
26,10,22,0,HIGH
26,10,22,10,HIGH
26,10,22,20,HIGH
26,10,22,30,HIGH
26,10,22,40,HIGH
26,10,22,50,HIGH
26,10,23,0,HIGH
26,10,23,10,HIGH
26,10,23,20,HIGH
26,10,23,30,HIGH
26,10,23,40,HIGH
26,10,23,50,HIGH
27,10,0,0,HIGH
27,10,0,10,HIGH
27,10,0,20,HIGH
27,10,0,30,HIGH
27,10,0,40,HIGH
27,10,0,50,HIGH
27,10,1,0,HIGH
27,10,1,10,HIGH
27,10,1,20,HIGH
27,10,1,30,HIGH
27,10,1,40,HIGH
27,10,1,50,HIGH
27,10,2,0,HIGH
27,10,2,10,HIGH
27,10,2,20,HIGH
27,10,2,30,HIGH
27,10,2,40,HIGH
27,10,2,50,HIGH
27,10,3,0,HIGH
27,10,3,10,HIGH
27,10,3,20,HIGH
27,10,3,30,HIGH
27,10,3,40,HIGH
27,10,3,50,HIGH
27,10,4,0,HIGH
27,10,4,10,HIGH
27,10,4,20,HIGH
27,10,4,30,HIGH
27,10,4,40,HIGH
27,10,4,50,HIGH
27,10,5,0,HIGH
27,10,5,10,HIGH
27,10,5,20,HIGH
27,10,5,30,HIGH
27,10,5,40,HIGH
27,10,5,50,HIGH
27,10,6,0,HIGH
27,10,6,10,HIGH
27,10,6,20,HIGH
27,10,6,30,HIGH
27,10,6,40,HIGH
27,10,6,50,HIGH
27,10,7,0,HIGH
27,10,7,10,HIGH
27,10,7,20,HIGH
27,10,7,30,HIGH
27,10,7,40,HIGH
27,10,7,50,HIGH
27,10,8,0,HIGH
27,10,8,10,HIGH
27,10,8,20,HIGH
27,10,8,30,HIGH
27,10,8,40,HIGH
27,10,8,50,HIGH
27,10,9,0,HIGH
27,10,9,10,HIGH
27,10,9,20,HIGH
27,10,9,30,HIGH
27,10,9,40,HIGH
27,10,9,50,HIGH
27,10,10,0,HIGH
27,10,10,10,HIGH
27,10,10,20,HIGH
27,10,10,30,HIGH
27,10,10,40,HIGH
27,10,10,50,HIGH
27,10,11,0,HIGH
27,10,11,10,HIGH
27,10,11,20,HIGH
27,10,11,30,HIGH
27,10,11,40,HIGH
27,10,11,50,HIGH
27,10,12,0,HIGH
27,10,12,10,HIGH
27,10,12,20,HIGH
27,10,12,30,HIGH
27,10,12,40,HIGH
27,10,12,50,HIGH
27,10,13,0,HIGH
27,10,13,10,HIGH
27,10,13,20,NORMAL
27,10,13,30,HIGH
27,10,13,40,HIGH
27,10,13,50,HIGH
27,10,14,0,NORMAL
27,10,14,10,NORMAL
27,10,14,20,HIGH
27,10,14,30,HIGH
27,10,14,40,HIGH
27,10,14,50,HIGH
27,10,15,0,HIGH
27,10,15,10,HIGH
27,10,15,20,HIGH
27,10,15,30,HIGH
27,10,15,40,HIGH
27,10,15,50,HIGH
27,10,16,0,HIGH
27,10,16,10,NORMAL
27,10,16,20,NORMAL
27,10,16,30,NORMAL
27,10,16,40,NORMAL
27,10,16,50,NORMAL
27,10,17,0,NORMAL
27,10,17,10,NORMAL
27,10,17,20,NORMAL
27,10,17,30,NORMAL
27,10,17,40,NORMAL
27,10,17,50,LOW
27,10,18,0,LOW
27,10,18,10,LOW
27,10,18,20,LOW
27,10,18,30,LOW
27,10,18,40,LOW
27,10,18,50,NORMAL
27,10,19,0,LOW
27,10,19,10,LOW
27,10,19,20,NORMAL
27,10,19,30,NORMAL
27,10,19,40,NORMAL
27,10,19,50,NORMAL
27,10,20,0,NORMAL
27,10,20,10,NORMAL
27,10,20,20,NORMAL
27,10,20,30,NORMAL
27,10,20,40,NORMAL
27,10,20,50,NORMAL
27,10,21,0,NORMAL
27,10,21,10,NORMAL
27,10,21,20,NORMAL
27,10,21,30,NORMAL
27,10,21,40,HIGH
27,10,21,50,NORMAL
27,10,22,0,HIGH
27,10,22,10,HIGH
27,10,22,20,HIGH
27,10,22,30,HIGH
27,10,22,40,HIGH
27,10,22,50,HIGH
27,10,23,0,HIGH
27,10,23,10,HIGH
27,10,23,20,HIGH
27,10,23,30,HIGH
27,10,23,40,HIGH
27,10,23,50,HIGH
28,10,0,0,HIGH
28,10,0,10,HIGH
28,10,0,20,HIGH
28,10,0,30,HIGH
28,10,0,40,HIGH
28,10,0,50,HIGH
28,10,1,0,HIGH
28,10,1,10,HIGH
28,10,1,20,HIGH
28,10,1,30,HIGH
28,10,1,40,HIGH
28,10,1,50,HIGH
28,10,2,0,HIGH
28,10,2,10,HIGH
28,10,2,20,HIGH
28,10,2,30,HIGH
28,10,2,40,HIGH
28,10,2,50,HIGH
28,10,3,0,HIGH
28,10,3,10,HIGH
28,10,3,20,HIGH
28,10,3,30,HIGH
28,10,3,40,HIGH
28,10,3,50,HIGH
28,10,4,0,HIGH
28,10,4,10,HIGH
28,10,4,20,HIGH
28,10,4,30,HIGH
28,10,4,40,HIGH
28,10,4,50,HIGH
28,10,5,0,HIGH
28,10,5,10,HIGH
28,10,5,20,HIGH
28,10,5,30,HIGH
28,10,5,40,HIGH
28,10,5,50,HIGH
28,10,6,0,HIGH
28,10,6,10,HIGH
28,10,6,20,HIGH
28,10,6,30,HIGH
28,10,6,40,HIGH
28,10,6,50,HIGH
28,10,7,0,HIGH
28,10,7,10,HIGH
28,10,7,20,HIGH
28,10,7,30,HIGH
28,10,7,40,HIGH
28,10,7,50,HIGH
28,10,8,0,HIGH
28,10,8,10,HIGH
28,10,8,20,HIGH
28,10,8,30,HIGH
28,10,8,40,NORMAL
28,10,8,50,NORMAL
28,10,9,0,NORMAL
28,10,9,10,HIGH
28,10,9,20,HIGH
28,10,9,30,NORMAL
28,10,9,40,HIGH
28,10,9,50,HIGH
28,10,10,0,NORMAL
28,10,10,10,NORMAL
28,10,10,20,HIGH
28,10,10,30,NORMAL
28,10,10,40,HIGH
28,10,10,50,HIGH
28,10,11,0,HIGH
28,10,11,10,HIGH
28,10,11,20,HIGH
28,10,11,30,HIGH
28,10,11,40,HIGH
28,10,11,50,HIGH
28,10,12,0,HIGH
28,10,12,10,HIGH
28,10,12,20,HIGH
28,10,12,30,HIGH
28,10,12,40,HIGH
28,10,12,50,HIGH
28,10,13,0,HIGH
28,10,13,10,HIGH
28,10,13,20,HIGH
28,10,13,30,HIGH
28,10,13,40,HIGH
28,10,13,50,HIGH
28,10,14,0,HIGH
28,10,14,10,NORMAL
28,10,14,20,NORMAL
28,10,14,30,HIGH
28,10,14,40,NORMAL
28,10,14,50,HIGH
28,10,15,0,NORMAL
28,10,15,10,NORMAL
28,10,15,20,NORMAL
28,10,15,30,NORMAL
28,10,15,40,NORMAL
28,10,15,50,NORMAL
28,10,16,0,NORMAL
28,10,16,10,NORMAL
28,10,16,20,NORMAL
28,10,16,30,NORMAL
28,10,16,40,NORMAL
28,10,16,50,NORMAL
28,10,17,0,NORMAL
28,10,17,10,NORMAL
28,10,17,20,NORMAL
28,10,17,30,NORMAL
28,10,17,40,LOW
28,10,17,50,LOW
28,10,18,0,LOW
28,10,18,10,LOW
28,10,18,20,LOW
28,10,18,30,LOW
28,10,18,40,NORMAL
28,10,18,50,LOW
28,10,19,0,LOW
28,10,19,10,LOW
28,10,19,20,LOW
28,10,19,30,LOW
28,10,19,40,LOW
28,10,19,50,LOW
28,10,20,0,NORMAL
28,10,20,10,NORMAL
28,10,20,20,NORMAL
28,10,20,30,NORMAL
28,10,20,40,NORMAL
28,10,20,50,NORMAL
28,10,21,0,NORMAL
28,10,21,10,NORMAL
28,10,21,20,NORMAL
28,10,21,30,NORMAL
28,10,21,40,NORMAL
28,10,21,50,NORMAL
28,10,22,0,NORMAL
28,10,22,10,NORMAL
28,10,22,20,HIGH
28,10,22,30,HIGH
28,10,22,40,HIGH
28,10,22,50,HIGH
28,10,23,0,HIGH
28,10,23,10,HIGH
28,10,23,20,HIGH
28,10,23,30,HIGH
28,10,23,40,HIGH
28,10,23,50,HIGH
29,10,0,0,HIGH
29,10,0,10,HIGH
29,10,0,20,HIGH
29,10,0,30,HIGH
29,10,0,40,HIGH
29,10,0,50,HIGH
29,10,1,0,HIGH
29,10,1,10,HIGH
29,10,1,20,HIGH
29,10,1,30,HIGH
29,10,1,40,HIGH
29,10,1,50,HIGH
29,10,2,0,HIGH
29,10,2,10,HIGH
29,10,2,20,HIGH
29,10,2,30,HIGH
29,10,2,40,HIGH
29,10,2,50,HIGH
29,10,3,0,HIGH
29,10,3,10,HIGH
29,10,3,20,HIGH
29,10,3,30,HIGH
29,10,3,40,HIGH
29,10,3,50,HIGH
29,10,4,0,HIGH
29,10,4,10,HIGH
29,10,4,20,HIGH
29,10,4,30,HIGH
29,10,4,40,HIGH
29,10,4,50,HIGH
29,10,5,0,HIGH
29,10,5,10,HIGH
29,10,5,20,HIGH
29,10,5,30,HIGH
29,10,5,40,HIGH
29,10,5,50,HIGH
29,10,6,0,HIGH
29,10,6,10,HIGH
29,10,6,20,HIGH
29,10,6,30,HIGH
29,10,6,40,HIGH
29,10,6,50,HIGH
